Batch_Size,TE_Threads_Per_Block,TE_Blocks,TE_Total_Threads,Time_Cost,Mean_CT,Mean_Deviation_CT,Mean_HT,Mean_Deviation_HT,TE_Upper_Thread_Limit
5260,5376,21,5376,,291.941200 ms,-1,55.502129 us,-1,70656
5261,5376,21,5376,,274.114600 ms,-1,52.103136 us,-1,70656
5262,5376,21,5376,,276.359200 ms,-1,52.519802 us,-1,70656
5263,5376,21,5376,,269.970400 ms,-1,51.295915 us,-1,70656
5264,5376,21,5376,,275.917600 ms,-1,52.415957 us,-1,70656
5265,5376,21,5376,,266.929600 ms,-1,50.698879 us,-1,70656
5266,5376,21,5376,,339.707300 ms,-1,64.509552 us,-1,70656
5267,5376,21,5376,,270.947700 ms,-1,51.442510 us,-1,70656
5268,5376,21,5376,,266.689700 ms,-1,50.624468 us,-1,70656
5269,5376,21,5376,,283.208500 ms,-1,53.749953 us,-1,70656
5270,5376,21,5376,,279.911600 ms,-1,53.114156 us,-1,70656
5271,5376,21,5376,,281.459700 ms,-1,53.397780 us,-1,70656
5272,5376,21,5376,,272.266500 ms,-1,51.643873 us,-1,70656
5273,5376,21,5376,,275.552400 ms,-1,52.257235 us,-1,70656
5274,5376,21,5376,,265.222300 ms,-1,50.288642 us,-1,70656
5275,5376,21,5376,,269.056700 ms,-1,51.006009 us,-1,70656
5276,5376,21,5376,,355.892000 ms,-1,67.454890 us,-1,70656
5277,5376,21,5376,,265.019800 ms,-1,50.221679 us,-1,70656
5278,5376,21,5376,,263.538000 ms,-1,49.931413 us,-1,70656
5279,5376,21,5376,,281.328600 ms,-1,53.292025 us,-1,70656
5280,5376,21,5376,,225.459400 ms,-1,42.700644 us,-1,70656
5281,5376,21,5376,,270.206200 ms,-1,51.165726 us,-1,70656
5282,5376,21,5376,,259.021100 ms,-1,49.038451 us,-1,70656
5283,5376,21,5376,,260.030500 ms,-1,49.220235 us,-1,70656
5284,5376,21,5376,,267.657300 ms,-1,50.654296 us,-1,70656
5285,5376,21,5376,,269.172300 ms,-1,50.931372 us,-1,70656
5286,5376,21,5376,,276.337100 ms,-1,52.277166 us,-1,70656
5287,5376,21,5376,,343.386500 ms,-1,64.949215 us,-1,70656
5288,5376,21,5376,,281.873600 ms,-1,53.304387 us,-1,70656
5289,5376,21,5376,,279.094100 ms,-1,52.768784 us,-1,70656
5290,5376,21,5376,,270.686600 ms,-1,51.169490 us,-1,70656
5291,5376,21,5376,,270.004200 ms,-1,51.030845 us,-1,70656
5292,5376,21,5376,,271.307400 ms,-1,51.267460 us,-1,70656
5293,5376,21,5376,,269.414200 ms,-1,50.900094 us,-1,70656
5294,5376,21,5376,,279.217100 ms,-1,52.742180 us,-1,70656
5295,5376,21,5376,,282.641600 ms,-1,53.378961 us,-1,70656
5296,5376,21,5376,,270.266500 ms,-1,51.032194 us,-1,70656
5297,5376,21,5376,,354.932600 ms,-1,67.006343 us,-1,70656
5298,5376,21,5376,,244.757700 ms,-1,46.198131 us,-1,70656
5299,5376,21,5376,,263.315700 ms,-1,49.691583 us,-1,70656
5300,5376,21,5376,,264.562100 ms,-1,49.917377 us,-1,70656
5301,5376,21,5376,,262.218900 ms,-1,49.465931 us,-1,70656
5302,5376,21,5376,,276.403600 ms,-1,52.131950 us,-1,70656
5303,5376,21,5376,,268.531500 ms,-1,50.637658 us,-1,70656
5304,5376,21,5376,,265.186400 ms,-1,49.997436 us,-1,70656
5305,5376,21,5376,,278.628600 ms,-1,52.521885 us,-1,70656
5306,5376,21,5376,,263.866800 ms,-1,49.729891 us,-1,70656
5307,5376,21,5376,,385.839900 ms,-1,72.703957 us,-1,70656
5308,5376,21,5376,,268.503700 ms,-1,50.584721 us,-1,70656
5309,5376,21,5376,,276.214900 ms,-1,52.027670 us,-1,70656
5310,5376,21,5376,,282.255300 ms,-1,53.155424 us,-1,70656
5311,5376,21,5376,,270.344100 ms,-1,50.902674 us,-1,70656
5312,5376,21,5376,,278.657700 ms,-1,52.458151 us,-1,70656
5313,5376,21,5376,,272.132000 ms,-1,51.220026 us,-1,70656
5314,5376,21,5376,,295.465900 ms,-1,55.601411 us,-1,70656
5315,5376,21,5376,,280.096400 ms,-1,52.699229 us,-1,70656
5316,5376,21,5376,,301.797000 ms,-1,56.771445 us,-1,70656
5317,5376,21,5376,,371.616600 ms,-1,69.892157 us,-1,70656
5318,5376,21,5376,,274.480900 ms,-1,51.613558 us,-1,70656
5319,5376,21,5376,,273.064500 ms,-1,51.337563 us,-1,70656
5320,5376,21,5376,,278.675700 ms,-1,52.382650 us,-1,70656
5321,5376,21,5376,,276.817000 ms,-1,52.023492 us,-1,70656
5322,5376,21,5376,,264.685100 ms,-1,49.734141 us,-1,70656
5323,5376,21,5376,,278.941900 ms,-1,52.403137 us,-1,70656
5324,5376,21,5376,,268.149400 ms,-1,50.366153 us,-1,70656
5325,5376,21,5376,,278.882300 ms,-1,52.372263 us,-1,70656
5326,5376,21,5376,,271.893700 ms,-1,51.050263 us,-1,70656
5327,5376,21,5376,,336.811500 ms,-1,63.227239 us,-1,70656
5328,5376,21,5376,,261.212900 ms,-1,49.026445 us,-1,70656
5329,5376,21,5376,,263.630700 ms,-1,49.470951 us,-1,70656
5330,5376,21,5376,,283.846600 ms,-1,53.254522 us,-1,70656
5331,5376,21,5376,,268.396300 ms,-1,50.346333 us,-1,70656
5332,5376,21,5376,,300.298800 ms,-1,56.320105 us,-1,70656
5333,5376,21,5376,,260.271800 ms,-1,48.804013 us,-1,70656
5334,5376,21,5376,,270.984200 ms,-1,50.803187 us,-1,70656
5335,5376,21,5376,,283.078600 ms,-1,53.060656 us,-1,70656
5336,5376,21,5376,,278.021700 ms,-1,52.103017 us,-1,70656
5337,5376,21,5376,,266.688000 ms,-1,49.969646 us,-1,70656
5338,5376,21,5376,,342.387200 ms,-1,64.141476 us,-1,70656
5339,5376,21,5376,,287.701100 ms,-1,53.886702 us,-1,70656
5340,5376,21,5376,,276.290700 ms,-1,51.739831 us,-1,70656
5341,5376,21,5376,,267.853900 ms,-1,50.150515 us,-1,70656
5342,5376,21,5376,,337.864900 ms,-1,63.246893 us,-1,70656
5343,5376,21,5376,,267.728400 ms,-1,50.108254 us,-1,70656
5344,5376,21,5376,,262.878500 ms,-1,49.191336 us,-1,70656
5345,5376,21,5376,,305.767500 ms,-1,57.206268 us,-1,70656
5346,5376,21,5376,,261.118200 ms,-1,48.843659 us,-1,70656
5347,5376,21,5376,,266.608900 ms,-1,49.861399 us,-1,70656
5348,5376,21,5376,,262.912000 ms,-1,49.160808 us,-1,70656
5349,5376,21,5376,,321.062800 ms,-1,60.022958 us,-1,70656
5350,5376,21,5376,,269.831600 ms,-1,50.435813 us,-1,70656
5351,5376,21,5376,,275.676400 ms,-1,51.518669 us,-1,70656
5352,5376,21,5376,,273.696600 ms,-1,51.139126 us,-1,70656
5353,5376,21,5376,,276.952500 ms,-1,51.737811 us,-1,70656
5354,5376,21,5376,,266.457300 ms,-1,49.767893 us,-1,70656
5355,5376,21,5376,,276.646900 ms,-1,51.661419 us,-1,70656
5356,5376,21,5376,,277.291500 ms,-1,51.772125 us,-1,70656
5357,5376,21,5376,,265.900900 ms,-1,49.636158 us,-1,70656
5358,5376,21,5376,,284.843900 ms,-1,53.162355 us,-1,70656
5359,5376,21,5376,,251.377000 ms,-1,46.907445 us,-1,70656
5360,5376,21,5376,,350.997400 ms,-1,65.484590 us,-1,70656
5361,5376,21,5376,,276.108300 ms,-1,51.503134 us,-1,70656
5362,5376,21,5376,,271.063800 ms,-1,50.552742 us,-1,70656
5363,5376,21,5376,,264.262300 ms,-1,49.275089 us,-1,70656
5364,5376,21,5376,,285.942100 ms,-1,53.307625 us,-1,70656
5365,5376,21,5376,,279.733900 ms,-1,52.140522 us,-1,70656
5366,5376,21,5376,,267.478600 ms,-1,49.846925 us,-1,70656
5367,5376,21,5376,,262.891400 ms,-1,48.982933 us,-1,70656
5368,5376,21,5376,,274.575700 ms,-1,51.150466 us,-1,70656
5369,5376,21,5376,,267.135000 ms,-1,49.755075 us,-1,70656
5370,5376,21,5376,,342.930000 ms,-1,63.860335 us,-1,70656
5371,5376,21,5376,,280.396900 ms,-1,52.205716 us,-1,70656
5372,5376,21,5376,,269.859500 ms,-1,50.234456 us,-1,70656
5373,5376,21,5376,,266.453300 ms,-1,49.591160 us,-1,70656
5374,5376,21,5376,,272.825900 ms,-1,50.767752 us,-1,70656
5375,5376,21,5376,,282.329800 ms,-1,52.526474 us,-1,70656
5376,5376,21,5376,,265.769000 ms,-1,49.436198 us,-1,70656
5377,5632,22,5632,,279.971700 ms,-1,52.068384 us,-1,70656
5378,5632,22,5632,,281.837200 ms,-1,52.405578 us,-1,70656
5379,5632,22,5632,,266.123500 ms,-1,49.474531 us,-1,70656
5380,5632,22,5632,,361.823300 ms,-1,67.253401 us,-1,70656
5381,5632,22,5632,,269.757800 ms,-1,50.131537 us,-1,70656
5382,5632,22,5632,,273.662100 ms,-1,50.847659 us,-1,70656
5383,5632,22,5632,,305.727900 ms,-1,56.795077 us,-1,70656
5384,5632,22,5632,,264.115100 ms,-1,49.055553 us,-1,70656
5385,5632,22,5632,,269.466500 ms,-1,50.040204 us,-1,70656
5386,5632,22,5632,,315.298200 ms,-1,58.540327 us,-1,70656
5387,5632,22,5632,,265.905200 ms,-1,49.360535 us,-1,70656
5388,5632,22,5632,,266.643500 ms,-1,49.488400 us,-1,70656
5389,5632,22,5632,,263.082400 ms,-1,48.818408 us,-1,70656
5390,5632,22,5632,,270.956100 ms,-1,50.270148 us,-1,70656
5391,5632,22,5632,,345.457500 ms,-1,64.080412 us,-1,70656
5392,5632,22,5632,,276.638800 ms,-1,51.305415 us,-1,70656
5393,5632,22,5632,,256.441100 ms,-1,47.550732 us,-1,70656
5394,5632,22,5632,,292.762800 ms,-1,54.275640 us,-1,70656
5395,5632,22,5632,,269.590500 ms,-1,49.970436 us,-1,70656
5396,5632,22,5632,,311.824800 ms,-1,57.788139 us,-1,70656
5397,5632,22,5632,,258.072900 ms,-1,47.817843 us,-1,70656
5398,5632,22,5632,,268.596100 ms,-1,49.758448 us,-1,70656
5399,5632,22,5632,,269.769100 ms,-1,49.966494 us,-1,70656
5400,5632,22,5632,,301.192500 ms,-1,55.776389 us,-1,70656
5401,5632,22,5632,,270.563300 ms,-1,50.095038 us,-1,70656
5402,5632,22,5632,,358.689500 ms,-1,66.399389 us,-1,70656
5403,5632,22,5632,,281.410500 ms,-1,52.084120 us,-1,70656
5404,5632,22,5632,,280.415600 ms,-1,51.890377 us,-1,70656
5405,5632,22,5632,,267.974100 ms,-1,49.578927 us,-1,70656
5406,5632,22,5632,,268.446000 ms,-1,49.657048 us,-1,70656
5407,5632,22,5632,,256.569600 ms,-1,47.451378 us,-1,70656
5408,5632,22,5632,,290.747300 ms,-1,53.762445 us,-1,70656
5409,5632,22,5632,,276.257700 ms,-1,51.073710 us,-1,70656
5410,5632,22,5632,,268.480700 ms,-1,49.626747 us,-1,70656
5411,5632,22,5632,,267.998600 ms,-1,49.528479 us,-1,70656
5412,5632,22,5632,,336.625100 ms,-1,62.199760 us,-1,70656
5413,5632,22,5632,,264.878200 ms,-1,48.933715 us,-1,70656
5414,5632,22,5632,,263.724800 ms,-1,48.711636 us,-1,70656
5415,5632,22,5632,,259.872500 ms,-1,47.991228 us,-1,70656
5416,5632,22,5632,,273.771000 ms,-1,50.548560 us,-1,70656
5417,5632,22,5632,,265.441500 ms,-1,49.001569 us,-1,70656
5418,5632,22,5632,,230.319000 ms,-1,42.509967 us,-1,70656
5419,5632,22,5632,,266.506000 ms,-1,49.179922 us,-1,70656
5420,5632,22,5632,,266.356700 ms,-1,49.143303 us,-1,70656
5421,5632,22,5632,,267.032400 ms,-1,49.258882 us,-1,70656
5422,5632,22,5632,,269.063000 ms,-1,49.624308 us,-1,70656
5423,5632,22,5632,,345.284600 ms,-1,63.670404 us,-1,70656
5424,5632,22,5632,,279.878600 ms,-1,51.600037 us,-1,70656
5425,5632,22,5632,,263.859200 ms,-1,48.637641 us,-1,70656
5426,5632,22,5632,,264.108700 ms,-1,48.674659 us,-1,70656
5427,5632,22,5632,,265.120700 ms,-1,48.852165 us,-1,70656
5428,5632,22,5632,,299.502600 ms,-1,55.177340 us,-1,70656
5429,5632,22,5632,,276.886300 ms,-1,51.001345 us,-1,70656
5430,5632,22,5632,,252.513700 ms,-1,46.503444 us,-1,70656
5431,5632,22,5632,,272.857800 ms,-1,50.240803 us,-1,70656
5432,5632,22,5632,,264.185300 ms,-1,48.634996 us,-1,70656
5433,5632,22,5632,,273.430600 ms,-1,50.327738 us,-1,70656
5434,5632,22,5632,,321.000400 ms,-1,59.072580 us,-1,70656
5435,5632,22,5632,,257.446400 ms,-1,47.368243 us,-1,70656
5436,5632,22,5632,,267.427500 ms,-1,49.195640 us,-1,70656
5437,5632,22,5632,,281.750600 ms,-1,51.820967 us,-1,70656
5438,5632,22,5632,,264.264100 ms,-1,48.595826 us,-1,70656
5439,5632,22,5632,,265.424900 ms,-1,48.800313 us,-1,70656
5440,5632,22,5632,,286.548500 ms,-1,52.674357 us,-1,70656
5441,5632,22,5632,,294.695500 ms,-1,54.162011 us,-1,70656
5442,5632,22,5632,,266.431200 ms,-1,48.958324 us,-1,70656
5443,5632,22,5632,,267.468400 ms,-1,49.139886 us,-1,70656
5444,5632,22,5632,,319.418800 ms,-1,58.673549 us,-1,70656
5445,5632,22,5632,,273.235100 ms,-1,50.180918 us,-1,70656
5446,5632,22,5632,,268.890900 ms,-1,49.374018 us,-1,70656
5447,5632,22,5632,,269.505100 ms,-1,49.477713 us,-1,70656
5448,5632,22,5632,,283.242500 ms,-1,51.990180 us,-1,70656
5449,5632,22,5632,,264.548600 ms,-1,48.549936 us,-1,70656
5450,5632,22,5632,,278.240700 ms,-1,51.053339 us,-1,70656
5451,5632,22,5632,,273.267400 ms,-1,50.131609 us,-1,70656
5452,5632,22,5632,,297.692500 ms,-1,54.602439 us,-1,70656
5453,5632,22,5632,,269.810200 ms,-1,49.479222 us,-1,70656
5454,5632,22,5632,,358.009100 ms,-1,65.641566 us,-1,70656
5455,5632,22,5632,,248.083500 ms,-1,45.478185 us,-1,70656
5456,5632,22,5632,,260.723800 ms,-1,47.786620 us,-1,70656
5457,5632,22,5632,,268.528400 ms,-1,49.208063 us,-1,70656
5458,5632,22,5632,,275.372500 ms,-1,50.453005 us,-1,70656
5459,5632,22,5632,,304.667800 ms,-1,55.810185 us,-1,70656
5460,5632,22,5632,,264.756100 ms,-1,48.490128 us,-1,70656
5461,5632,22,5632,,282.481200 ms,-1,51.727010 us,-1,70656
5462,5632,22,5632,,288.637800 ms,-1,52.844709 us,-1,70656
5463,5632,22,5632,,275.077200 ms,-1,50.352773 us,-1,70656
5464,5632,22,5632,,268.223900 ms,-1,49.089294 us,-1,70656
5465,5632,22,5632,,359.838400 ms,-1,65.844172 us,-1,70656
5466,5632,22,5632,,264.691200 ms,-1,48.425027 us,-1,70656
5467,5632,22,5632,,279.805300 ms,-1,51.180776 us,-1,70656
5468,5632,22,5632,,265.328700 ms,-1,48.523903 us,-1,70656
5469,5632,22,5632,,266.177200 ms,-1,48.670177 us,-1,70656
5470,5632,22,5632,,258.924800 ms,-1,47.335430 us,-1,70656
5471,5632,22,5632,,265.681400 ms,-1,48.561762 us,-1,70656
5472,5632,22,5632,,271.579500 ms,-1,49.630757 us,-1,70656
5473,5632,22,5632,,230.766800 ms,-1,42.164590 us,-1,70656
5474,5632,22,5632,,272.680900 ms,-1,49.813829 us,-1,70656
5475,5632,22,5632,,313.096200 ms,-1,57.186521 us,-1,70656
5476,5632,22,5632,,258.252500 ms,-1,47.160793 us,-1,70656
5477,5632,22,5632,,269.027200 ms,-1,49.119445 us,-1,70656
5478,5632,22,5632,,239.035900 ms,-1,43.635615 us,-1,70656
5479,5632,22,5632,,265.724600 ms,-1,48.498741 us,-1,70656
5480,5632,22,5632,,275.500700 ms,-1,50.273850 us,-1,70656
5481,5632,22,5632,,255.722300 ms,-1,46.656139 us,-1,70656
5482,5632,22,5632,,274.624400 ms,-1,50.095659 us,-1,70656
5483,5632,22,5632,,264.018000 ms,-1,48.152107 us,-1,70656
5484,5632,22,5632,,266.186200 ms,-1,48.538694 us,-1,70656
5485,5632,22,5632,,300.891400 ms,-1,54.857138 us,-1,70656
5486,5632,22,5632,,264.908200 ms,-1,48.288042 us,-1,70656
5487,5632,22,5632,,258.654100 ms,-1,47.139439 us,-1,70656
5488,5632,22,5632,,305.347600 ms,-1,55.639140 us,-1,70656
5489,5632,22,5632,,261.878500 ms,-1,47.709692 us,-1,70656
5490,5632,22,5632,,263.640700 ms,-1,48.021985 us,-1,70656
5491,5632,22,5632,,268.026100 ms,-1,48.811892 us,-1,70656
5492,5632,22,5632,,279.050200 ms,-1,50.810306 us,-1,70656
5493,5632,22,5632,,268.554100 ms,-1,48.890242 us,-1,70656
5494,5632,22,5632,,270.166500 ms,-1,49.174827 us,-1,70656
5495,5632,22,5632,,346.075500 ms,-1,62.980073 us,-1,70656
5496,5632,22,5632,,260.632900 ms,-1,47.422289 us,-1,70656
5497,5632,22,5632,,264.787500 ms,-1,48.169456 us,-1,70656
5498,5632,22,5632,,280.223500 ms,-1,50.968261 us,-1,70656
5499,5632,22,5632,,263.530900 ms,-1,47.923422 us,-1,70656
5500,5632,22,5632,,298.897700 ms,-1,54.345036 us,-1,70656
5501,5632,22,5632,,274.484000 ms,-1,49.897110 us,-1,70656
5502,5632,22,5632,,271.878500 ms,-1,49.414486 us,-1,70656
5503,5632,22,5632,,255.273100 ms,-1,46.387988 us,-1,70656
5504,5632,22,5632,,262.541800 ms,-1,47.700182 us,-1,70656
5505,5632,22,5632,,293.387800 ms,-1,53.294787 us,-1,70656
5506,5632,22,5632,,272.704900 ms,-1,49.528678 us,-1,70656
5507,5632,22,5632,,288.339500 ms,-1,52.358725 us,-1,70656
5508,5632,22,5632,,272.377400 ms,-1,49.451235 us,-1,70656
5509,5632,22,5632,,271.580700 ms,-1,49.297640 us,-1,70656
5510,5632,22,5632,,256.385000 ms,-1,46.530853 us,-1,70656
5511,5632,22,5632,,237.248000 ms,-1,43.049900 us,-1,70656
5512,5632,22,5632,,268.759500 ms,-1,48.758980 us,-1,70656
5513,5632,22,5632,,280.605700 ms,-1,50.898912 us,-1,70656
5514,5632,22,5632,,271.240400 ms,-1,49.191222 us,-1,70656
5515,5632,22,5632,,265.844100 ms,-1,48.203826 us,-1,70656
5516,5632,22,5632,,342.906600 ms,-1,62.165809 us,-1,70656
5517,5632,22,5632,,278.149000 ms,-1,50.416712 us,-1,70656
5518,5632,22,5632,,264.227800 ms,-1,47.884705 us,-1,70656
5519,5632,22,5632,,282.372100 ms,-1,51.163635 us,-1,70656
5520,5632,22,5632,,261.959200 ms,-1,47.456377 us,-1,70656
5521,5632,22,5632,,256.092300 ms,-1,46.385130 us,-1,70656
5522,5632,22,5632,,237.051900 ms,-1,42.928631 us,-1,70656
5523,5632,22,5632,,230.549900 ms,-1,41.743599 us,-1,70656
5524,5632,22,5632,,236.959400 ms,-1,42.896343 us,-1,70656
5525,5632,22,5632,,266.049500 ms,-1,48.153756 us,-1,70656
5526,5632,22,5632,,264.667000 ms,-1,47.894861 us,-1,70656
5527,5632,22,5632,,357.878400 ms,-1,64.750932 us,-1,70656
5528,5632,22,5632,,246.112000 ms,-1,44.520984 us,-1,70656
5529,5632,22,5632,,265.639900 ms,-1,48.044836 us,-1,70656
5530,5632,22,5632,,280.556500 ms,-1,50.733544 us,-1,70656
5531,5632,22,5632,,269.870000 ms,-1,48.792262 us,-1,70656
5532,5632,22,5632,,267.205300 ms,-1,48.301753 us,-1,70656
5533,5632,22,5632,,253.092300 ms,-1,45.742328 us,-1,70656
5534,5632,22,5632,,233.963100 ms,-1,42.277394 us,-1,70656
5535,5632,22,5632,,253.015400 ms,-1,45.711906 us,-1,70656
5536,5632,22,5632,,283.293000 ms,-1,51.172868 us,-1,70656
5537,5632,22,5632,,267.800800 ms,-1,48.365685 us,-1,70656
5538,5632,22,5632,,342.473300 ms,-1,61.840610 us,-1,70656
5539,5632,22,5632,,301.759700 ms,-1,54.479094 us,-1,70656
5540,5632,22,5632,,264.726200 ms,-1,47.784513 us,-1,70656
5541,5632,22,5632,,230.831600 ms,-1,41.658834 us,-1,70656
5542,5632,22,5632,,318.995300 ms,-1,57.559599 us,-1,70656
5543,5632,22,5632,,279.071700 ms,-1,50.346690 us,-1,70656
5544,5632,22,5632,,234.390800 ms,-1,42.278283 us,-1,70656
5545,5632,22,5632,,239.530400 ms,-1,43.197547 us,-1,70656
5546,5632,22,5632,,251.037200 ms,-1,45.264551 us,-1,70656
5547,5632,22,5632,,250.631000 ms,-1,45.183162 us,-1,70656
5548,5632,22,5632,,232.329500 ms,-1,41.876262 us,-1,70656
5549,5632,22,5632,,256.513700 ms,-1,46.227014 us,-1,70656
5550,5632,22,5632,,358.949800 ms,-1,64.675640 us,-1,70656
5551,5632,22,5632,,243.183700 ms,-1,43.808989 us,-1,70656
5552,5632,22,5632,,230.041200 ms,-1,41.433934 us,-1,70656
5553,5632,22,5632,,284.167200 ms,-1,51.173636 us,-1,70656
5554,5632,22,5632,,256.875100 ms,-1,46.250468 us,-1,70656
5555,5632,22,5632,,265.560200 ms,-1,47.805617 us,-1,70656
5556,5632,22,5632,,264.486400 ms,-1,47.603744 us,-1,70656
5557,5632,22,5632,,270.819000 ms,-1,48.734749 us,-1,70656
5558,5632,22,5632,,292.320600 ms,-1,52.594566 us,-1,70656
5559,5632,22,5632,,260.495000 ms,-1,46.860047 us,-1,70656
5560,5632,22,5632,,233.571600 ms,-1,42.009281 us,-1,70656
5561,5632,22,5632,,295.272100 ms,-1,53.096943 us,-1,70656
5562,5632,22,5632,,262.638800 ms,-1,47.220209 us,-1,70656
5563,5632,22,5632,,270.309400 ms,-1,48.590581 us,-1,70656
5564,5632,22,5632,,267.524400 ms,-1,48.081308 us,-1,70656
5565,5632,22,5632,,279.701200 ms,-1,50.260773 us,-1,70656
5566,5632,22,5632,,272.000700 ms,-1,48.868254 us,-1,70656
5567,5632,22,5632,,268.532000 ms,-1,48.236393 us,-1,70656
5568,5632,22,5632,,230.851300 ms,-1,41.460363 us,-1,70656
5569,5632,22,5632,,233.346500 ms,-1,41.900970 us,-1,70656
5570,5632,22,5632,,244.994300 ms,-1,43.984614 us,-1,70656
5571,5632,22,5632,,268.316200 ms,-1,48.163023 us,-1,70656
5572,5632,22,5632,,319.672300 ms,-1,57.371195 us,-1,70656
5573,5632,22,5632,,258.526100 ms,-1,46.389036 us,-1,70656
5574,5632,22,5632,,238.138900 ms,-1,42.723161 us,-1,70656
5575,5632,22,5632,,234.479100 ms,-1,42.059031 us,-1,70656
5576,5632,22,5632,,247.756400 ms,-1,44.432640 us,-1,70656
5577,5632,22,5632,,269.581900 ms,-1,48.338157 us,-1,70656
5578,5632,22,5632,,241.059000 ms,-1,43.216027 us,-1,70656
5579,5632,22,5632,,228.116700 ms,-1,40.888457 us,-1,70656
5580,5632,22,5632,,257.291800 ms,-1,46.109642 us,-1,70656
5581,5632,22,5632,,239.056100 ms,-1,42.833919 us,-1,70656
5582,5632,22,5632,,313.384800 ms,-1,56.142028 us,-1,70656
5583,5632,22,5632,,239.126800 ms,-1,42.831238 us,-1,70656
5584,5632,22,5632,,236.572600 ms,-1,42.366153 us,-1,70656
5585,5632,22,5632,,268.860000 ms,-1,48.139660 us,-1,70656
5586,5632,22,5632,,254.917100 ms,-1,45.634998 us,-1,70656
5587,5632,22,5632,,289.606600 ms,-1,51.835797 us,-1,70656
5588,5632,22,5632,,233.588400 ms,-1,41.801790 us,-1,70656
5589,5632,22,5632,,276.654400 ms,-1,49.499803 us,-1,70656
5590,5632,22,5632,,282.371400 ms,-1,50.513667 us,-1,70656
5591,5632,22,5632,,285.032000 ms,-1,50.980504 us,-1,70656
5592,5632,22,5632,,291.129400 ms,-1,52.061767 us,-1,70656
5593,5632,22,5632,,277.977100 ms,-1,49.700894 us,-1,70656
5594,5632,22,5632,,277.337900 ms,-1,49.577744 us,-1,70656
5595,5632,22,5632,,284.224600 ms,-1,50.799750 us,-1,70656
5596,5632,22,5632,,281.757400 ms,-1,50.349786 us,-1,70656
5597,5632,22,5632,,258.471700 ms,-1,46.180400 us,-1,70656
5598,5632,22,5632,,279.191100 ms,-1,49.873365 us,-1,70656
5599,5632,22,5632,,270.158200 ms,-1,48.251152 us,-1,70656
5600,5632,22,5632,,282.580400 ms,-1,50.460786 us,-1,70656
5601,5632,22,5632,,277.349200 ms,-1,49.517800 us,-1,70656
5602,5632,22,5632,,309.505200 ms,-1,55.249054 us,-1,70656
5603,5632,22,5632,,275.899400 ms,-1,49.241371 us,-1,70656
5604,5632,22,5632,,271.379100 ms,-1,48.425964 us,-1,70656
5605,5632,22,5632,,265.699800 ms,-1,47.404068 us,-1,70656
5606,5632,22,5632,,276.522100 ms,-1,49.326097 us,-1,70656
5607,5632,22,5632,,264.052100 ms,-1,47.093294 us,-1,70656
5608,5632,22,5632,,263.680000 ms,-1,47.018545 us,-1,70656
5609,5632,22,5632,,283.594400 ms,-1,50.560599 us,-1,70656
5610,5632,22,5632,,280.170900 ms,-1,49.941337 us,-1,70656
5611,5632,22,5632,,272.976100 ms,-1,48.650169 us,-1,70656
5612,5632,22,5632,,379.085500 ms,-1,67.549091 us,-1,70656
5613,5632,22,5632,,273.869800 ms,-1,48.792054 us,-1,70656
5614,5632,22,5632,,271.026600 ms,-1,48.276915 us,-1,70656
5615,5632,22,5632,,280.442400 ms,-1,49.945218 us,-1,70656
5616,5632,22,5632,,261.215900 ms,-1,46.512803 us,-1,70656
5617,5632,22,5632,,281.999900 ms,-1,50.204718 us,-1,70656
5618,5632,22,5632,,271.823300 ms,-1,48.384354 us,-1,70656
5619,5632,22,5632,,272.634800 ms,-1,48.520164 us,-1,70656
5620,5632,22,5632,,264.453000 ms,-1,47.055694 us,-1,70656
5621,5632,22,5632,,266.266400 ms,-1,47.369934 us,-1,70656
5622,5632,22,5632,,325.041800 ms,-1,57.816044 us,-1,70656
5623,5632,22,5632,,297.176600 ms,-1,52.850187 us,-1,70656
5624,5632,22,5632,,268.459200 ms,-1,47.734566 us,-1,70656
5625,5632,22,5632,,278.655400 ms,-1,49.538738 us,-1,70656
5626,5632,22,5632,,271.122900 ms,-1,48.191059 us,-1,70656
5627,5632,22,5632,,275.746900 ms,-1,49.004247 us,-1,70656
5628,5632,22,5632,,280.274400 ms,-1,49.800000 us,-1,70656
5629,5632,22,5632,,237.620300 ms,-1,42.213590 us,-1,70656
5630,5632,22,5632,,235.218600 ms,-1,41.779503 us,-1,70656
5631,5632,22,5632,,264.114200 ms,-1,46.903605 us,-1,70656
5632,5632,22,5632,,231.673700 ms,-1,41.135245 us,-1,70656
5633,5888,23,5888,,313.786300 ms,-1,55.705006 us,-1,70656
5634,5888,23,5888,,261.946500 ms,-1,46.493876 us,-1,70656
5635,5888,23,5888,,280.855900 ms,-1,49.841331 us,-1,70656
5636,5888,23,5888,,270.212200 ms,-1,47.943967 us,-1,70656
5637,5888,23,5888,,258.153800 ms,-1,45.796310 us,-1,70656
5638,5888,23,5888,,282.969400 ms,-1,50.189677 us,-1,70656
5639,5888,23,5888,,262.861100 ms,-1,46.614843 us,-1,70656
5640,5888,23,5888,,246.237300 ms,-1,43.659096 us,-1,70656
5641,5888,23,5888,,260.533400 ms,-1,46.185676 us,-1,70656
5642,5888,23,5888,,236.106400 ms,-1,41.847997 us,-1,70656
5643,5888,23,5888,,269.545800 ms,-1,47.766401 us,-1,70656
5644,5888,23,5888,,318.753400 ms,-1,56.476506 us,-1,70656
5645,5888,23,5888,,264.971200 ms,-1,46.939097 us,-1,70656
